"HOP_62_wk1_wk1_vs_wk2_log2FC"
"AH IgG, ITCL "	0.220048480868149
"BTLA "	1.20198926163304
"C3AR "	-0.394573396719128
"C5L2 "	-0.226770861847022
"CCR10 "	0.564849536327618
"CD10 "	0.0947044239468613
"CD100 "	-0.328116766589218
"CD101 (BB27) "	0.715060900838124
"CD102 "	0.0652176594464808
"CD103 "	0.11332657297276
"CD104 "	0.00933786457933627
"CD105 "	-0.427861539636428
"CD106 "	1.79917611281079
"CD107a (LAMP-1) "	-0.113627223109256
"CD108 "	0.301477278994189
"CD109 "	0.251469654200871
"CD111 "	0.278162268398901
"CD112 (Nectin-2) "	0.942616141516228
"CD114 "	0.604178508662086
"CD115 "	-0.404523277534908
"CD116 "	0.265053573470446
"CD117 (c-kit) "	0.311461095836293
"CD119 (IFN-gamma R alpha chain) "	0.0157673158583166
"CD11a "	0.351679916260159
"CD11b "	-0.441888718928275
"CD11b (activated) "	-0.437063805608843
"CD11c "	-0.320519900494554
"CD122 "	-0.905956510084862
"CD123 "	-0.119739244274095
"CD124 "	-0.471697666867566
"CD126 (IL-6Ralpha) "	-0.255257055242075
"CD127 (IL-7Ralpha) "	-0.0284284083265174
"CD129 (IL-9 R) "	0.400293868892541
"CD13 "	0.669083121885383
"CD131 "	-0.447981040667378
"CD132"	-0.168848764882973
"CD134 "	0.78923290378318
"CD135 "	0
"CD137 (4-1BB) "	0.029443777892482
"CD137L (4-1BB L) "	-0.394717514899248
"CD138 "	-0.100777770089877
"CD14 "	0.376398472030784
"CD140a "	-0.294112717019237
"CD140b "	-0.0399664073176448
"CD141 "	-0.0951927188919703
"CD143 "	-0.268785326820899
"CD144 "	-0.0837218258975032
"CD146 "	-0.0803734164640201
"CD148 "	0.0563891767691729
"CD15 "	0.676884990162195
"CD150 (SLAM) "	-0.111031312388744
"CD152 "	0.393536430067922
"CD154 "	0.263034405833794
"CD155 (PVR) "	0.356143810225276
"CD156c (ADAM- 10) "	1.00956431202253
"CD158a/h "	0.392886898212215
"CD158b (NKAT2) "	0.107915339166888
"CD158d "	0.284059909296919
"CD158e1 (NKB1) "	0.101729886963826
"CD158f "	-0.209227962138
"CD16 "	0.0557632715220089
"CD161 "	0.541842284351336
"CD162 "	-0.478208825667925
"CD163 "	0.241008099503795
"CD164 "	0.268061222908627
"CD165 "	0.65832477508255
"CD166 "	1.30010555243203
"CD167a (DDR1) "	1.2517791315255
"CD169 "	-0.344895187061518
"CD170 (Siglec-5) "	0.363590733860168
"CD172a (SIRPa) "	1.23633161229432
"CD172b (SIRPb) "	0.904830037027424
"CD172g (SIRPg) "	-0.245365757740787
"CD178 (Fas-L) "	-0.325166468953907
"CD179a "	-0.152735240144797
"CD179b "	0.250767065966123
"CD18 "	0.170800688899176
"CD180 (RP105) "	-0.197358231565425
"CD181 (CXCR1) "	0.382719779006115
"CD182 (CXCR2) "	0.492868210739171
"CD183 "	0.339052272678571
"CD184 (CXCR4) "	0.505667619607867
"CD19 "	0.719043686168944
"CD193 (CCR3) "	-0.12700527673532
"CD195 (CCR5) "	-0.255761170921616
"CD196 "	0.254024030385559
"CD197 (CCR7) "	0.0708503264704567
"CD1a "	-0.314381285834014
"CD1b "	-0.245756414401958
"CD1c "	-0.200782127380734
"CD1d "	-0.668549130994131
"CD2 "	-0.664815808410371
"CD20 "	-0.168037891898047
"CD200 (OX2) "	-0.316607762954099
"CD200 R "	-0.00921853002937878
"CD201 (EPCR) "	0.199937570508752
"CD202b (Tie2/Tek) "	0.47145080818411
"CD203c (E-NPP3) "	0.18322182405577
"CD205 (DEC-205) "	0.0901978089715785
"CD206 (MMR) "	0.197645759000763
"CD207 (Langerin) "	0.232977171977614
"CD209 (DC-SIGN) "	0.09515723304034
"CD21 "	0.0771678605224597
"CD210 (IL-10 R) "	-0.375866901998166
"CD213a2 "	-0.0857298740258838
"CD215 (IL-15Ralpha) "	0.505528033226751
"CD218a (IL-18Ralpha)"	-0.464403576599823
"CD22 "	0.302927132957306
"CD220 "	-0.11493576684466
"CD221 (IGF-1R) "	0.796180371096035
"CD226 (DNAM-1) "	0.528771489032734
"CD229 (Ly-9) "	-0.0693480466907348
"CD23 "	0.235812937098769
"CD231 (TALLA) "	-0.229734396677616
"CD235ab "	-0.12199052437861
"CD24 "	-0.271302021817394
"CD243 "	-0.0881526309077016
"CD244 (2B4) "	0.0389941316158637
"CD245 (p220/240) "	0.233199176293031
"CD25 "	0.205214688899891
"CD252 (OX40L) "	-0.0859000734056471
"CD253 (Trail) "	0.810279863421825
"CD254 "	-0.0981803939389034
"CD255 (TWEAK) "	0.334094910774231
"CD257 (BAFF) "	1.2037133148986
"CD258 (LIGHT) "	0.424387467461428
"CD26 "	0.43976458518122
"CD261 (DR4) "	0.431080341774567
"CD262 (DR5,) "	0.353135060352937
"CD263 (DcR1) "	0.0716800992407096
"CD266 (Fn14) "	0.0282336807289441
"CD267 (TACI) "	1.05490423846499
"CD268 (BAFF-R) "	-0.0953069600957275
"CD27 "	-0.213868349029909
"CD270 (HVEM) "	-0.0163944382506687
"CD271 "	-0.180572245641821
"CD273 (B7-DC) "	-0.571726673564462
"CD274 (B7-H1) "	0.0572843328736345
"CD275 (B7-H2) "	0.145432722858102
"CD276 "	0.731406068824305
"CD277 "	0.809441032530645
"CD278 (ICOS) "	0.347336340947957
"CD279 (PD-1) "	0.0075336726854075
"CD28 "	0.0503316755501445
"CD282 (TLR2) "	0.0635029423061579
"CD284 (TLR4) "	0.682900437129467
"CD286 (TLR6) "	0.057195401581543
"CD29 "	0.349807127462799
"CD290 "	0.616702251952947
"CD294 "	-0.0272214687350243
"CD298 "	0.0541921003635966
"CD3 "	0.80264505677277
"CD30 "	-0.0874628412503394
"CD300e (IREM-2) "	-0.489584452643898
"CD300F "	0.158429362604483
"CD301 "	0.328383117024662
"CD303 "	0.320015973943585
"CD304 "	-0.0500406824995956
"CD307 "	0.731393248856821
"CD307d (FcRL4) "	0.00790519808534618
"CD31 "	0.534513478033798
"CD314 (NKG2D) "	-0.102132785036954
"CD317 "	-0.0219147764284406
"CD318 (CDCP1) "	-0.0543545294384007
"CD319 (CRACC) "	0.0601056190774933
"CD32 "	0.495527417139212
"CD324 (E-Cadherin) "	-0.716573805335028
"CD325 "	0.449232419162441
"CD326 (Ep- CAM) "	1.09803208296053
"CD328 (Siglec-7) "	1.39206716377247
"CD33 "	-0.0331668639351994
"CD334 (FGFR4) "	-0.104969559601542
"CD335 (NKp46) "	0.139857663582961
"CD336 (NKp44) "	0.22367197356302
"CD337 (NKp30) "	0.111645355828909
"CD338 (ABCG2) "	0.133954456668864
"CD34 "	0.329705445479082
"CD340 (erbB2) "	0.0372810160794597
"CD344 (Frizzled-4) "	0.570525357492432
"CD35 "	-0.0437213774293177
"CD351 "	-0.00777735059171925
"CD352 (NTB-A) "	-0.499571009490512
"CD354 (TREM-1) "	-0.198745277478814
"CD355 (CRTAM) "	0.128733314122203
"CD357 (GITR) "	0.36964559646483
"CD36 "	0.274174963438994
"CD360 (IL-21R) "	-0.396200857265988
"CD38 "	0.11826288161982
"CD39 "	-0.663245739860874
"CD4 "	-0.170840707624047
"CD40 "	-0.101695397069351
"CD41 "	-0.203909242736702
"CD42b "	0.0264722113611908
"CD43 "	-1.40118069860345
"CD44 "	0.699490888747543
"CD45 "	1.64720571724166
"CD45RA "	-0.0258400049352596
"CD45RB "	-0.0995356735509145
"CD45RO "	-0.0869356367712807
"CD46 "	-1.50753752877599
"CD47 "	0.0302513035007657
"CD48 "	0.2283294463443
"CD49a "	-0.329965413952781
"CD49c "	0.205454958659974
"CD49d "	0.32231226525705
"CD49e "	0.392967167405549
"CD49f "	0.258635509003621
"CD5 "	-0.00854370344801403
"CD50 (ICAM-3) "	-0.096215315259303
"CD51 "	-0.00803731906541827
"CD51/61 "	0.248082306462379
"CD52 "	-0.175964640240992
"CD53 "	-0.389946518316013
"CD54 "	-0.119581615752672
"CD55 "	-0.624253247206717
"CD56 (NCAM) "	0.427904700629581
"CD57 "	-0.0791702134336079
"CD58 "	-0.479705623211591
"CD59 "	-0.338220990477603
"CD6 "	0.813265697937901
"CD61 "	0.255041615080263
"CD62E "	0.274127374085659
"CD62L "	-0.786485730010005
"CD62P (P-Selectin) "	0.053298226160049
"CD63 "	0.560993852894826
"CD64 "	0.850969430336001
"CD66a/c/e "	-0.225881407416328
"CD66b "	-0.693668760163656
"CD69 "	0.271673324107667
"CD7 "	0.0610294333975594
"CD70 "	0.804554477876649
"CD71 "	0.283634974975861
"CD73 "	0.358176169721409
"CD74 "	0.378987279611354
"CD79b "	-0.1410923192346
"CD80 "	-0.354483313160068
"CD81 "	-0.570808406411296
"CD82 "	0.378655947601192
"CD83 "	-0.0912846495736108
"CD84 "	-0.491612024386447
"CD85a (ILT5) "	-0.0284564460492283
"CD85d (ILT4) "	-0.0147970019280806
"CD85g (ILT7) "	0.277533975528909
"CD85h (ILT1) "	-0.0167757127508268
"CD85j (ILT2) "	0.210498742755195
"CD85k (ILT3) "	0.423681593688095
"CD86 "	0.465663572348812
"CD87 "	0.73961031542177
"CD88 "	2.93537915256821
"CD89 "	-0.0693480466907348
"CD8a "	-0.0302462868681204
"CD9 "	-0.104530583471307
"CD90 (Thy1) "	-0.508281300017417
"CD93 "	0.0570810952072673
"CD94 "	-0.100928908850781
"CD95 "	0.160077215485965
"CD96 "	-0.0149750298990856
"CD97 "	0.192645077942396
"CD99 "	1.20669482074999
"CLEC12A "	1.02699637599258
"CLEC9A "	0.300123724569014
"CX3CR1 "	0.110747065507539
"CXCR7 "	0.334419039070559
"DLL1 "	0.354430734574692
"DLL4 "	0.59618975614441
"DR3 (TRAMP) "	0.350907161859128
"EGFR "	0
"erbB3/ HER-3 "	0.484595542191386
"FceRIa "	0.799107961840877
