"wk1_vs_wk2_log2FC_all"
"1"	0.902997593194608
"2"	-0.0329951231910215
"3"	0.946139512969609
"4"	0.40387445420116
"5"	1.66589272250861
"6"	2.5943296345317
"7"	-0.230220598244523
"8"	0.547711105424585
"9"	0.456525887461886
"10"	0.303922306833046
"11"	0.0332363294739322
"12"	0.227410496103072
"13"	0.709471224197911
"14"	-0.0329601987743984
"15"	0.446854861419287
"16"	1.37349821213475
"17"	-0.372669688180041
"18"	0.225737027078978
"19"	-0.218912240113921
"20"	0.410762844178518
"21"	0.538766288809335
"22"	0.817662762297668
"23"	0.21386834902991
"24"	0.316449766256456
"25"	0.682538988717694
"26"	1.21833332645413
"27"	1.19148860890982
"28"	0.978052538081481
"29"	0.241869795835751
"30"	0.436711542137214
"31"	0.323776519279731
"32"	0.644519345401611
"33"	0.618028005535866
"34"	-0.194682623258402
"35"	-0.154951698268238
"36"	0.665900303746976
"37"	0.738887906297235
"38"	0.270000302843501
"39"	-0.396684947384981
"40"	-0.23281656380386
"41"	0.340855686123141
"42"	0.436417889605714
"43"	0.86225759968012
"44"	0.230695725067657
"45"	-0.233797184608697
"46"	0.228800526138021
"47"	0.416251378223734
"48"	0.530154942372504
"49"	0.515088006965231
"50"	0.650524020152634
"51"	0.754116095867259
"52"	0.0558532347335174
"53"	0.441269040852024
"54"	0.600444832743708
"55"	-0.270623013088553
"56"	-0.083611351113122
"57"	0.487614386408006
"58"	0.0460746029973715
"59"	0.440572591385981
"60"	0.0340044876011332
"61"	0.414434239792367
"62"	0.747119814924234
"63"	0.442964407048527
"64"	-0.0637966505809691
"65"	0.565597175854225
"66"	0.292144408722036
"67"	2.27858981617758
"68"	0.190313160836325
"69"	0.387235534040268
"70"	0.550712938768246
"71"	0.623187998039513
"72"	0.606271059989992
"73"	0.368151111648008
"74"	0.265440903540889
"75"	0.214613247420786
"76"	0.215439660694681
"77"	0.00636016477944068
"78"	0.892463524973239
"79"	0.449561374613236
"80"	0.236727337408822
"81"	0.0937024958863253
"82"	0.591613065864388
"83"	0.305084584723948
"84"	0.643012614151456
"85"	0.532577920541142
"86"	0.396978800148623
"87"	0.273398200959704
"88"	0.309440878834347
"89"	1.93299714468104
"90"	1.30616077902905
"91"	0.785659850958285
"92"	0.844635938137063
"93"	0.464668267003445
"94"	0.202389396688824
"95"	0.438618050811479
"96"	0.203154229267157
"97"	0.0642451628204874
"98"	0.427171254914699
