"LC.H522"	"CO.HCC2998"	"RE.SN12C"	"BR.HS578T"	"LE.K562"	"BR.BT549"	"LC.EKVX"	"LC.HOP62"	"ME.SKMEL28"	"BR.T47D"	"ME.MDAMB435"	"LE.SR"	"BR.MDAMB231"	"ME.LOXIMVI"	"CNS.SNB75"	"ME.M14"	"OV.ADRRES"	"CO.HT29"	"LC.H226"	"RE.RXF393"	"CNS.U251"	"ME.SKMEL5"	"OV.SKOV3"	"PR.DU145"	"OV.OVCAR3"	"OV.IGROV1"	"ME.SKMEL2"	"OV.OVCAR4"	"ME.UACC62"	"CO.COLO205"	"ME.UACC257"	"CNS.SNB19"	"RE.7860"	"LE.HL60"	"CO.SW620"	"LC.A549"	"RE.A498"	"LE.CCRFCEM"	"LC.H23"	"ME.MALME3M"	"RE.UO31"	"RE.TK10"	"LC.HOP92"	"CO.HCT116"	"LC.H322M"	"RE.ACHN"	"CO.HCT15"	"RE.CAKI1"	"CNS.SF539"	"LE.RPMI8226"	"CNS.SF295"	"LE.MOLT4"	"BR.MCF7"	"OV.OVCAR5"	"CNS.SF268"	"LC.H460"	"OV.OVCAR8"	"PR.PC3"	"CO.KM12"
"IPI00926903_NA"	6.60672522457584	6.27689817720534	6.73548711835168	6.35901922829267	6.53626797414586	6.27705883575511	5.66181268553726	5.76809767148686	5.92809358465812	5.29431188090201	6.56925683332861	6.58051442469319	6.37355560663893	6.57414706415072	5.71173132628567	6.58044596178111	6.74706205614839	6.55867257778633	6.34881092040518	6.09833216784768	6.26663145880992	6.62782653791793	6.07642196736059	6.45592544118364	6.54886829079186	6.49134768410889	6.61230693026864	6.58695843407952	6.52996903812052	6.46881977482307	6.57548805115899	6.89399465449646	6.62116589183061	6.23809630768141	6.84144081482867	6.69494723561951	6.4142879584347	6.24445030913543	6.68814385054883	6.45377685969044	6.09978419660358	6.50475622049721	6.91862786721378	6.57941772087326	6.25784650159116	6.69598047835182	6.66513051697092	6.43466469372291	6.13165073808954	6.48856481674174	6.82826021330151	6.23959975188504	6.86139699196654	6.70834440317613	6.1303981036528	6.64989926937552	6.31703903039834	6.54467563141317	6.81869425659751
"IPI00015911_DLD"	7.04559677186758	7.21234743798801	7.0310447165837	7.14000495061945	6.86328716321657	6.88591504460951	6.54302448482076	7.06111305391798	7.18582535961296	6.5669086552268	7.26135804619412	7.22321029777586	6.83384168246378	6.9982854999539	6.75662850232142	6.96228881559767	6.676657035918	6.79132566026251	7.06066007397401	6.63360983076968	6.71378445342307	7.11800003342128	6.41177117762037	6.57383434292293	6.87094205006053	6.6957967758903	6.72479998429032	7.3187309668881	6.9950952811346	6.81649981059236	6.97288291637643	7.05982838164098	6.83961001262102	6.97014688733488	7.09247501292598	6.8239825647314	7.1217895688593	6.5368991795385	6.8877410453807	7.16911578023571	6.60831204269733	6.85378944053019	7.18187215901033	6.6785274836508	6.52197447198739	6.79362277891969	6.47404134517133	7.24716280903933	6.68875787053188	6.8169700377573	7.21908655716925	6.6982658767779	7.40825692960872	6.93382123210345	6.78183433010799	7.05675244056744	6.35596845765361	7.09867832957644	7.06513137214021
"IPI00015954_SAR1A"	6.74057583628997	6.88352516452749	7.04316572020745	6.93853973828596	6.88218288763027	7.09177244141968	7.0880651776902	6.77825257394213	4.54313641478622	6.80247953649678	6.91644868434248	6.5497387312649	6.90787872826328	6.9761068528049	6.77593795653394	6.87845859990749	6.91536289486395	6.85806776154621	6.83026138115993	6.94533561748821	6.79084087421476	6.65062802492777	6.78571412235166	6.8231872130704	6.8350434028654	6.94586724397333	7.0231289460105	6.97902909613267	6.64440904462059	6.73700170206332	5.48742121135947	6.37438169805088	5.54389429180469	6.77633064103246	7.0206098533777	6.12254352406875	6.95565408276964	6.93779362659709	6.6236627073562	6.62456053271251	6.7255931417665	6.77404226704214	6.73940618909741	6.59380646532993	6.52923780526966	7.06099985321829	6.79748913378502	6.326949994166	7.12943207415557	6.45054161954672	6.37496818629923	6.89806116876976	6.73961189588056	6.82285429779603	6.95525949705446	6.68109644841545	7.23527587668705	7.47704886627347	7.07269095501287
"IPI00016339_RAB5C"	7.29110233035613	7.30159421182936	6.18856290415791	7.21864052141385	6.94079032285405	6.99859060141799	7.29258831246556	6.49082900630381	7.1941534361651	7.36334869132276	7.43418553386197	7.40659127089715	7.21508211501317	7.25734252650518	6.971039149433	7.39982941669022	7.08185117151745	7.07492609712396	7.35431976999145	7.02386950138833	7.30096484660539	7.26785198131561	7.18335527026051	6.83874207746418	6.90273697929659	7.29876577226188	7.17455403452083	7.14783084994346	7.11457762700017	6.98892888595583	7.18534380158219	7.23085747689467	7.03738665258238	6.98497712641549	7.06736847091527	7.25923540219873	7.15512339371071	6.90109853079969	6.99341859381537	7.45792729099725	7.17672775764419	7.04805317311561	7.02641068057877	7.02645154573824	7.04618289074088	7.31630590234586	6.77938722922264	7.25825405350715	6.9279654416823	6.62203778181251	7.41425449711394	7.19542914245706	7.23357985667902	7.06190463371617	6.9624545759485	7.06505660335602	6.93585979803788	6.49902689326112	6.86765012419927
"IPI00016342_RAB7A"	7.28766739127413	7.42509383396544	7.3230663763639	7.59051861191634	7.19648016770015	7.58045737301597	7.60471193172762	7.70366960856107	8.02897770520878	7.25698218590157	7.82531574490682	7.95297154652953	7.20041270119725	7.61696886936597	7.42430982024576	7.72355417756963	7.41921202262308	7.47099816966087	7.52939185137641	7.4467235195682	7.29928933408768	7.53247409858141	7.5689522871951	7.39734896617659	7.76506474149764	7.69007197816114	7.29307514012286	7.64649194864631	7.78925628019962	7.42026938407823	7.61727300083887	7.39304846641678	7.18112869974729	7.45027990825426	7.36455099535397	7.06468256622851	7.27102799426232	7.36395025939664	7.3822872662579	7.85500399625964	7.36520710023182	7.57777893669522	7.42071468748803	7.42194925106288	7.50342294273723	7.53159386213364	7.38698025732776	7.30749603791321	7.51235081106987	7.22271647114758	7.35431976999145	7.56250698428536	7.32742024222097	7.43431336152497	7.02575631453441	7.42219574319839	7.50155218746609	7.32795121456819	7.32512552621693
"IPI00016513_RAB10"	6.80591524511621	7.09805503966924	7.00864274756529	7.15609463063943	7.13216359605086	7.00919585351952	6.90823831244713	6.82922012287537	6.779004524087	6.6409582034425	7.01619735351244	7.20005666597221	7.07954300740291	7.15854341044067	6.99560009867593	6.79257377481415	6.989632218638	6.91565305584929	7.11180000689834	6.8931567674425	7.19551221067407	7.02263453994412	7.3882433368956	7.14338956899466	7.09614498129434	6.08997572268773	7.0011710149414	7.15917603179347	6.91780998659182	7.26344668910973	7.28672585535382	7.03003270493617	6.53433076722745	6.83929574370469	7.07605759576283	7.51800037923545	7.15381486434453	6.85279096399892	6.97981688051465	7.02681915924123	6.91442778604394	7.14385757559396	6.89377285500649	6.93203214278774	7.51730148863416	7.1598979010341	6.75191006647125	6.93792892317089	7.29167958398284	6.8375063690243	7.13417710757677	7.02522391517831	6.95460909224419	7.09704896501113	6.67545754164121	7.32666350672468	7.0511911246857	6.77065322122033	6.96578945924514
"IPI00016610_PCBP1"	7.3047489594871	7.25071268645919	7.13969022165292	6.90372467866649	7.42277034803647	7.09874752882482	7.55416195306212	7.47152640140883	6.80710864199847	7.48948035185057	7.67576001662579	7.55374956370017	7.47762763628337	7.55433164669383	7.20809184527569	7.08008508504587	6.91229647026394	7.2318007920579	6.90182870324776	7.21955833154722	7.04641711698399	7.4426051789648	7.13890239993359	7.21803633120095	7.15733586209728	7.24012473016857	7.30241751915062	7.15192117979991	7.20999729608237	7.60604799142515	7.2825994573846	7.15500183623125	6.14550717140966	7.77996425939426	7.42824821434295	7.36767267270543	7.02337593813956	7.59100892467731	7.33751915984698	7.34362519462451	7.17496062293803	7.19912411462333	6.98588881663956	7.2334022778119	7.31970969428798	7.28379857291499	7.35428135384973	7.03698799780691	7.00376202082825	7.69714212627546	7.24241718441772	7.45703366505438	7.32876682959153	7.26114386770067	7.2465724341217	7.27916484306227	7.41622431709857	7.10171271384651	7.49186574319605
"IPI00909484_NA"	7.12606643688533	7.10081839573154	7.03977092693158	6.74293712207086	7.09711842434465	6.82613313684768	7.48829683384328	7.52826090899175	7.17315712015347	7.14466759423118	7.34637253682455	7.08682235709906	7.48918477458	7.24199448915678	7.18067055295789	7.12106716746773	7.06591566818859	6.94110377972937	6.83980474520315	7.17114115102838	7.12781723448027	6.83203604077834	7.27625494802172	7.00328815882608	7.19035971626532	7.35111960973767	7.05579865953248	7.57027434143339	7.08689347130946	7.29679677471395	7.4181520805631	7.71312077339778	5.12201917208003	7.18466304462968	7.03446802275504	7.14696479698975	7.16893921383598	7.28185116230832	7.11889272537362	7.14210777173131	7.29861294775995	7.39682678926878	7.3890242507637	6.96524875096712	7.17799796309657	7.35846786387692	6.97578553399629	7.53964056566943	7.36603051398319	7.18055594070364	7.73277962789091	7.08066255639418	7.2244294618227	7.3250433474037	7.32941822054659	7.04190563922365	7.29212310371287	7.18636294039473	7.22494721877709
"IPI00016801_GLUD1"	7.24445030913543	6.98796105616902	6.99475694458763	7.1162091258034	6.77427602969973	7.06952010083523	7.17940815151384	7.32762453918678	6.95822931418838	6.87291344162039	6.8437247413002	7.06164093406169	7.17304050755106	6.99306570967967	6.62260771535978	6.97580390147668	6.93538129207999	7.07173476387976	7.191953767153	7.13795512353236	6.93840463189637	6.9820540314937	7.15430221968466	6.69234450331203	7.37023543728318	6.98567341727029	7.30992811043492	7.47118899413675	6.95737259929845	6.84549492784805	7.01283722470517	7.2558029853537	7.18523041616756	7.16334030561825	6.84575518851418	6.84877394256304	7.08138331746229	7.00902574208691	6.89785792067338	7.0539615073145	7.12014600618811	7.35659943572497	7.38603499474063	7.01211983580451	7.36528202057218	7.18003981092718	6.82976034620436	7.50238614687417	6.99735142971245	6.86454074496892	7.05679054827438	6.88631584413642	6.84093372834583	7.1806132506116	6.69950819588374	6.96417002708702	6.94238014598973	7.15857355617226	6.9801670538377
"IPI00016862_GSR"	6.51554270036212	6.56178092825065	6.32913335721429	6.08069862287113	6.66397403992825	5.99552989832308	6.19728055812562	6.28465628278852	6.04497070529277	5.51020977708931	6.17067234031558	5.85276658221212	5.65035609921631	5.59150980899465	6.35989237308711	6.15521453949759	6.14653112200745	6.52280925260367	6.31676687014143	5.87380288335514	6.34978245336347	6.83422354138013	6.55356750265399	6.80066897338138	6.36980935867354	6.43097755294465	6.63663831873502	6.32337587193386	6.15390628513887	6.82293918279009	6.21727332612932	6.37049458496569	5.96337694151645	6.50130579477583	6.39986400804683	6.71802810789253	6.5094982259296	6.35046123559764	6.12561137189746	6.42849115817552	6.37608399036236	6.40677855119097	6.03969166164903	6.64875996325048	6.99117289352023	6.08221071660124	6.54450212182959	6.52368144780075	6.27747168504283	6.4754532601697	6.52837670884541	6.60232048987535	6.49913699453738	6.42628348168878	6.12391694349813	7.03140846425162	6.42852354042076	6.49271849364774	6.41743847629388
"IPI00017283_IARS2"	7.37270953038592	7.10270805469987	7.13893394025692	6.63794979786421	6.84269658891117	6.7505161087168	6.85352786681149	6.9342105094678	7.34340859380386	6.82878874818495	6.4223107250018	7.3342325263296	6.93559794430031	6.46570993641824	6.81941889337348	6.9780115156487	6.76862330390926	7.01694981309756	7.10873410860236	6.98997456966189	7.07845681805329	7.28404703160339	7.20221577580113	6.93147821187455	6.96943921078922	7.0079183906456	6.99392976703732	6.95407841163685	7.37633967257104	7.08235445133097	7.29143545492712	7.09251011168398	6.75886649338942	6.61565551486525	6.38300704182254	7.02665581387704	7.36995760734605	6.61632844853761	7.22796379146686	7.57846729158545	6.84467594889723	7.36958689073634	7.81269949748211	6.87700832214032	6.96057541420073	7.15824183798087	6.87140946062268	7.15959726798741	6.89750613168007	6.98502208210954	7.12332886692635	6.71996072339248	6.88683464043696	7.16666688336361	6.2559234587329	7.60125580243214	6.56129224037896	7.38480127896208	6.96446706118583
"IPI00789551_NA"	7.12862540487595	6.59892175981864	6.38397685043093	6.82415838850462	6.73992027348082	6.71653753125676	6.61161711055434	7.37726981543901	7.34555015748774	6.80068271818253	6.79549766994246	7.03929511808431	6.79529593296772	6.95854954983422	6.76931084734316	6.84946241112201	6.69877887271194	6.82231194828566	6.74182104688681	6.44318472915018	6.92348234876245	6.5413795224062	6.56594222025674	6.48545168275652	6.93088283821876	6.84890926362186	6.99874307180997	6.63373097288536	6.86733193382871	6.42457131544466	6.95968519791358	7.06859398097665	6.82626921939373	7.1231326643109	6.57964642933181	6.86829168801786	6.17995372963155	6.82862123358455	6.74968994713491	6.42967154861786	6.61008498085039	6.43187817876684	6.86139101624562	6.69351590438305	6.37419825792908	6.98995234726719	6.8160622409311	6.5285439208087	6.75372856529366	6.61915596473717	6.85405693437523	6.91099771631064	6.8674321300169	6.48888899600494	6.76923697014741	7.05134549933654	6.65737141479018	6.46979257128634	7.03554980301006
"IPI00017344_RAB5B"	6.00164719134604	6.10219350803974	5.93126458189425	6.28492678699029	5.72292993150715	6.13510083376572	6.61448591733447	6.16016829295851	6.69311111546214	6.42453863715405	5.74576941939126	6.55407708137539	6.19097565748524	5.93096430503077	6.36516963521438	5.88853330257163	6.26192867299064	6.06554237051914	6.61323909761614	6.18647603055406	5.88788162196425	6.39417140041513	6.25056636904012	6.2226124360574	6.288428094801	5.97526173398636	6.28271272303527	6.53477468201477	6.08962255158434	5.95354224852337	6.44593096863252	6.13871310987601	5.98152414718782	5.92099938288863	6.07302145435974	5.98652541497835	6.10822665637493	5.84201604767361	5.94283614507677	6.73505569202023	6.42976842447861	5.77985612462018	6.07900025230385	5.84779468478455	6.44977142979761	6.1815291821065	5.78028850226373	6.4020893505721	5.69672324316757	5.58562990219722	5.91819290453	6.20620501176327	5.91706416401286	6.05591322391615	5.55474348396418	5.83149224094797	6.19170246355919	5.98898234361556	5.93424588102307
"IPI00017375_SEC23A"	6.46666005804016	6.61235994796777	6.82832470322366	6.90989819548452	5.67906431812131	6.41517374533586	6.74643179234225	6.65743832270296	6.10479428648628	6.484698353024	6.1965077919397	6.0477031081343	6.61465470238628	5.60778731899272	6.97066759631329	6.68625184685441	6.93024075248366	6.31416227170998	6.45101845215546	6.62188221549574	6.710075034152	6.47437654453977	6.65010344422553	6.67018088963927	6.50655914672578	6.56195957919391	6.57945203482121	6.62807203495831	6.64780336708861	6.4722297124644	6.55060743063513	6.62059406175615	6.90339388677676	6.54306179801462	6.34293563488763	6.78094345458251	6.69078950564192	6.42568091682862	6.41373551669487	6.52145191810182	6.74619033804764	6.04925679723223	6.66174644821243	6.5288395997392	6.66796633098433	6.52024765268689	6.50565184123099	6.74464497110512	6.8593664972239	6.23989981717697	6.85591268918824	6.39142914491944	6.37099393351474	6.58471558580514	6.88537818432838	6.63598611180083	6.90784651216501	6.78767296468749	6.25556193829089
"IPI00017451_SF3A1"	7.10951105222993	6.89871969803869	6.81242533643897	6.96451419077837	6.88472741164771	6.98103444871928	6.84488704573457	6.52472058568405	6.94101921841341	6.80890609799801	7.00838723011416	7.16776026643563	6.77418838344755	6.99653356144538	6.95863554306569	6.89619541045421	6.8577123379465	6.86497360748271	6.90880124168102	6.7967130632809	6.91608003116584	6.80246584844578	6.86024215169406	6.77017427814749	7.07878296019696	6.9289179208533	7.10971350479295	6.76886000084296	6.96284741205218	6.32643827679573	7.00582375302903	7.09725730969342	7.05399986069307	6.57899429244592	6.85456714738869	6.72393157527294	6.59746481715769	6.84143455811004	4.96874904750472	6.72258456808386	6.65513843481138	6.71924839844795	6.85942052701748	6.88192647339137	6.68528481752788	6.73096790091816	6.88100212658753	6.60819430275401	6.78438903194467	6.71644576450746	6.18012587516405	6.83833896730134	6.8479241473439	6.79277677995119	6.66146245948316	6.97325257984744	6.76218323065482	6.93089302240603	6.92115042825309
"IPI00017510_COX2"	7.28887494583528	7.35587277489266	7.06054675512617	6.67299324417899	6.92898952837147	6.88456314967812	6.86691321733592	6.42227787616418	6.84668960131621	6.49043608119321	7.09464578960595	6.96888436862963	6.971039149433	7.07129273383457	7.2136771018823	7.27911916872012	7.18309894010013	7.05804623039528	6.80358001179088	6.34670496243309	6.97510539054625	7.26218995991301	6.95204619077995	7.12765541977521	6.78670174509905	7.00787574376759	6.90475881031975	6.96740755659747	6.65091918509012	6.75161778318954	7.17548282077477	7.17874679652896	5.74880026069409	6.66035312564019	7.09725730969342	7.19915157120509	7.18582535961296	6.91171144717728	7.26983970957684	6.79047517029117	6.80709509907462	7.28728653926281	7.1929296788902	6.86258452717019	6.90631887669723	7.17321541471489	6.77705689829949	6.82093670638072	7.03889821211453	6.8136677053827	6.85399007635833	6.98235717865102	7.37006876065005	7.43092925238497	6.91666972613397	6.99345827534328	6.6917885244027	7.01485642004451	7.12778487636217
"IPI00017596_MAPRE1"	6.78388214974	6.55559015648025	7.06141477827707	7.16235527355208	7.23555369585276	7.08192310435106	7.31268500638876	7.23749346966873	6.7982292651977	7.03382569395331	7.18032662541515	7.03426739703803	7.31561353195342	6.73300455937264	7.02767571590489	7.01216206797082	6.88358762720551	7.03550978508956	6.65906007224094	7.06940907067179	6.86804459216541	6.9616061637516	6.90095671323109	6.99260653121676	7.13506901382345	7.15654915133178	6.97969857637829	6.90091852366423	6.71708772492702	7.22321029777586	7.18929375588569	7.16420409932403	7.18749251898043	6.87340198806788	7.18517371235734	7.03546976348128	6.70583806421466	7.33851625478837	7.00680820849258	6.97220746835952	7.1227727291386	6.89155418242685	6.77437095984992	6.86616323721683	6.51303105317627	6.82441223057577	7.17906322239498	6.98034430669107	6.91698004732038	7.05453645265495	6.99364781483791	6.33397093344484	6.85634214177879	6.6102661389139	7.03124683623268	6.82483497126377	7.12388429346001	6.99456349100971	7.286613631657
"IPI00017617_DDX5"	7.36956834659655	7.08596807704607	7.12479756796053	6.74752056211717	7.18540048319045	6.73936661892783	7.13950127473591	7.10880172412203	6.56609557907795	6.90671205694296	7.16133804985854	6.99580186150506	6.97761844757889	7.23159700556491	6.72721582090849	6.59399454104691	7.04028579893249	7.0943313492771	6.74605787061275	6.66435046802775	7.13487804519513	6.99300392546525	6.79521242818004	6.87798721547624	6.80998370221549	6.77170504046292	6.86732603921534	7.019033163931	6.83636842920936	6.89921294052484	7.16169734210812	7.13373046662455	7.00112770027703	7.34574610338617	7.45922657970877	7.11786762656602	6.50223587905577	7.23118914548267	6.95596660960361	6.4287501485563	6.70868428657037	6.79440438637409	7.13052674538416	7.14110470932793	6.88764542730585	7.48293072386039	7.44435712565603	6.93156465128584	6.91758427408111	7.16151773313868	7.12962545203568	7.28780172993023	7.14841754669138	6.84139075855558	7.16675563866524	7.0752549005329	7.00030389978481	7.10037054511756	7.37839790094814
"IPI00017726_HSD17B10"	7.44191497592985	7.28665852461569	7.54733157283567	7.18012587516405	7.18576873343361	7.23779499327392	7.39719237901719	8.06494442603862	8.01072386539177	7.39802685888369	7.34445122368614	7.4120907777338	7.03358457551541	6.75648396444261	7.54154180315326	7.18412335423967	7.13981614061058	7.2024610706294	7.46302652108643	7.50345019344201	7.12106716746773	7.01736728355353	7.2626883443017	7.06479481119538	7.58168802490459	7.2461537657861	7.36255786655449	7.67825426226744	7.49276038902684	7.15636740013352	7.09173728299166	7.27519614178562	7.34954948358664	7.19587198945933	7.34458874257871	7.27905064819903	7.14955779186158	7.02624718147777	7.58511089698717	7.30792370361188	7.12031064263646	7.04422607711268	7.491179532144	7.07878296019696	7.12067262328261	6.91377148012339	7.01973923267471	7.31697623932155	7.10554424574657	7.47444937974578	7.34799314978741	7.58596805000712	7.18352607302172	7.16226561429802	7.14226429117002	7.56576520045215	6.97136399785956	7.49011305512662	7.4401216031878
"IPI00017763_NA"	6.74066264389124	6.67898247099692	6.96357534872768	6.47146774071016	6.86978890236969	6.3964260280181	6.52564074264232	6.33573864700505	6.38291713508753	6.72944018766132	6.71086171544999	6.83244504117411	6.84012492184411	6.81746620424781	6.76534811645725	6.80040086277595	6.69274119578535	6.86714326650625	6.63428577562505	6.82519884894244	6.65727581417301	6.84443989564935	6.77111692407281	6.61277326404222	6.23057663626874	6.88169271965242	6.66304097489397	6.35339684339754	6.50616666504697	6.81268612778728	6.78579947338015	6.67988194211286	6.89735763518955	6.31090562937614	6.9077659614624	5.75912369171059	6.77235104995336	6.93385157794296	6.63453772458144	6.52236597519781	6.85658994224557	6.63144376901317	6.38515923858004	6.67942789661212	4.78185586092305	6.65285528031856	6.8679327645066	6.6633050754471	6.29234469384059	6.53991626046752	6.72287239000566	7.01523397624671	6.5677554626959	6.75088621322444	6.89235064958366	6.53669729360819	6.82648297728104	6.83544323852535	7.00194994108427
"IPI00017855_ACO2"	7.33807781502087	7.32528983720755	7.27079525337685	7.43408963841789	7.07947067923521	7.30811601586561	7.09631897051261	7.25909192863221	7.98979231244938	7.02501897228276	7.64002404410887	7.44332558395374	6.83190814912245	6.42301637471482	7.35903822837938	7.46504063538385	7.21945353707681	6.71549358374799	7.1691452009912	6.94319763006893	7.21700990980421	7.4824161907472	7.45668480366886	6.9953499581074	7.34951064313748	7.82538067351624	7.143576832159	7.57440170765371	7.56931537541698	7.21160104414524	7.38510556344266	7.49340227926249	7.06107532362979	7.08468349790325	7.11277252110537	7.14160653011825	7.04190563922365	6.6654402680653	6.45357822727842	7.49990692290753	7.06881642992222	7.0344279050254	7.35360852070864	6.81905672612096	7.66824609982495	7.06318318796758	7.09265047835679	7.16509587475422	7.2871744603745	7.13576851456782	7.49391789471334	7.16357876518877	7.29723510184231	7.67900066057985	6.72389056966613	7.14912669974261	7.04711903872018	7.2640855141554	7.01720034352384
"IPI00018140_SYNCRIP"	6.49938462040092	6.10133457322018	6.10839587300746	5.89581467059269	6.62219329242466	6.39417140041513	6.54949371321501	6.64314658844389	6.50438929718628	6.20024841351535	6.22724378150306	6.60751935837246	6.41217484395073	6.54580175715928	6.24007475956882	4.54336018821174	6.80665472399186	6.43724306117701	6.30573819220832	6.07000090380235	6.31118148643302	6.14426277376199	6.07725886369295	5.82432763303641	6.14952701375435	6.10281089091692	6.28173767170692	6.34834381147937	6.1177351793305	6.07144012717789	6.47583093283145	6.4166072267925	6.03977092693158	7.14516531735065	6.41985665859727	6.38055492215421	5.95994245315928	6.36800780522117	6.26347036606118	6.64872095972708	6.30760299382606	6.30170263095315	6.40390943053336	6.50376345370942	6.18477657825085	6.5163237938505	6.916806505171	6.16770123497137	6.35867708451297	6.11634203918834	5.99826369878817	6.78913632006867	6.47363292687384	5.28332384761879	7.3125370031073	6.29030178730567	6.62791861557142	6.0851478121269	6.4929000111087
"IPI00018146_YWHAQ"	7.5345591229326	7.01384799587183	7.34989889140391	7.11737074102091	7.12034356243803	7.12247801468151	6.66883302841299	6.85378944053019	6.42417901357878	7.05614226205905	7.35629362144816	7.12788194348463	7.34631384705912	7.41858299406699	7.32277731470321	7.26620816980769	7.19542914245706	7.30708936504862	7.04871363808097	7.76892654861888	7.41680687182294	7.15899537684831	7.24526583945746	7.42986527873456	7.4881133818003	7.28076042632627	7.30356321591725	6.81953077490362	7.11072435438091	7.51022319138351	7.19928882808241	7.50589578121975	6.86505657292946	7.16536305069737	7.57135939275384	7.68309208719713	7.52889100161899	7.43216726944259	7.18366835736002	7.05230909964732	7.16345955176999	7.34119703214683	7.24681852121005	7.21832539660967	6.90321482871035	7.09265047835679	7.22227414979656	7.33041377334919	7.21213431346802	7.54285031418201	7.62701746187842	7.29261045283832	7.17759420964783	7.33641970486266	6.84662159936165	7.14069655254641	7.37410650880401	7.44138088491651	7.39550112430563
"IPI00018206_GOT2"	7.07224989761351	7.47199540197482	7.11885969540959	6.98812176709299	6.89184397587854	7.27369558793009	7.61753501231074	7.83538614167782	7.22732098254884	7.03826240710478	7.275794914631	7.77802818284505	7.02251085043403	7.26081049106698	6.71380963648428	7.1514924284255	7.35570049278188	7.17770960608318	7.32161914024728	6.87268060715193	7.25217315577153	7.22631629693934	7.36441965535024	7.38918381030816	6.27747168504283	7.09933527768596	6.98511197953935	7.31224084514421	7.04851948792265	7.20297846073707	7.47133572516116	7.61184009522006	5.21460545029006	7.1666372942318	7.56621351056238	7.39171120012137	6.99425114545287	7.06152787089051	7.33421240939318	7.09485529008368	7.32012550597364	7.24254142829838	7.31232548231513	7.06643774645399	7.58462517841852	7.39715757420214	7.44799479265373	7.42571350928507	6.9253636673541	7.39686162060231	6.93077079639392	7.35987341033274	7.27237543730055	7.22141423784234	7.07834804955536	7.60192968343623	7.33990835295501	7.62612470664821	7.53394990735747
"IPI00018246_HK1"	7.07342505674598	6.44059426183983	7.64550086757244	6.92887188121325	7.06077336326171	7.1070402902232	7.13100881279064	7.52578312791104	6.92124936053285	7.54436574422386	7.4182681378038	6.04983800062258	7.17649641153037	6.94106896235797	7.1132412324326	7.40647205046568	7.09485529008368	6.95765037919268	6.93302136093955	7.40868082181047	7.18777445516398	6.91245057244503	7.35117765368428	6.99915229898292	7.04598760566097	6.82501045034897	7.00069431586635	7.3859099947861	7.38971525247177	6.69979438094162	6.90652359028533	7.25059075870019	7.02374616315248	6.72821575997559	6.9088708869466	6.97737603065493	7.251078264484	6.9832202146481	4.42030238517869	6.84924738191432	6.85777259971075	6.84984305885875	7.75624803616373	6.78833102427943	6.92448604373392	7.18135759202845	7.02596090985638	7.43031697988197	7.17371060281591	5.18508864275792	4.72092794446407	6.82214191626178	7.3451776165427	6.92869790962432	7.2190341061448	7.26932611071024	7.11237036552583	7.69560424231331	7.05659997629278
"IPI00018350_MCM5"	6.95243401433342	6.89421634076855	6.62237983168527	6.62688417823936	6.84898920625117	6.45498198398436	6.71717102683231	6.34629428204135	6.46187353283508	6.96858100397949	6.92144715750772	6.43174963222693	6.58235885546569	6.42265548787245	6.76645746411655	7.00535213648622	7.23044892137827	6.99914794753101	6.56481987429455	6.44496552334867	6.74825781872554	6.54389429180469	6.25224605047312	6.94398887507377	6.78426058256608	6.59536392924744	6.99834217786352	6.75008392111362	6.67318684783597	6.8852650764971	6.6144226060245	6.68011785830715	6.7380905284811	7.21513504548026	6.88066499243293	6.95552900903672	6.5856862784525	6.96845492865122	6.10185013793813	6.535509314713	6.62148786458063	6.79044702646082	6.44365406761291	7.17487352888742	6.22714082542319	6.97059789470094	6.99272137135503	5.8742788289218	6.81039383582591	7.20506896426446	6.36964251840526	7.31304423308202	7.029302593559	7.10298223051826	6.73932704515253	6.8727795770538	7.06445798922692	6.61687444041502	6.93032743851818
"IPI00018465_CCT7"	6.88057352109396	6.93545184187878	7.17362325769808	6.85965457848058	6.9757304268938	6.9921291776296	6.73663549768682	6.94229583285382	7.0234170898411	6.91425322081399	7.12691029460016	6.6707652110199	7.03570983782786	7.28773456579649	6.83532269193091	6.93915968768965	7.03490907336775	6.92565237900303	6.88602798331142	6.95435830586233	6.9450005555266	7.20822630593558	6.84370606932935	6.90808270807461	6.79099550245076	6.86473054603203	7.02877452650009	7.17525081036156	6.93970890304639	6.95946593429746	7.05107530767575	7.08267768064811	7.05922251252969	7.31827208021163	7.15195178870727	6.43938006882606	6.93454894766615	6.92854946700166	7.19061179781361	6.73778084843663	7.03414697710605	7.088844562727	6.69466660997276	7.32839999237242	5.17805561153123	6.91528372639264	7.36653501876237	7.05572226648358	6.85858531617607	7.25990431951527	7.14980393822702	7.16651891754094	7.02473188965525	6.99048981027114	7.23842249588548	6.94052644570095	7.03124683623268	7.1570334496612	7.24637546400351
